,Unnamed: 0,Unnamed: 0.1,App,Category,Rating,Reviews,Size,Installs,Price,Content Rating
593,593,775,Pocket SAT Math,8,4.0,430,22.571652379544755,10000,0.0,0
1018,1018,1312,Nike Training Club - Workouts & Fitness Plans,13,4.6,251534,93.0,10000000,0.0,0
4219,4219,5489,AP Art History Flashcards,18,5.0,1,96.0,10,29.99,3
3818,3818,4959,2000 AD Comics and Judge Dredd,5,3.7,705,20.0,50000,0.0,1
7098,7098,9349,SDA Sabbath School Quarterly,3,4.7,14773,6.4,500000,0.0,0
5867,5867,7761,Color Quartets,18,4.0,42,12.0,1000,0.0,0
7032,7032,9251,EC Reps,4,4.0,1,5.4,100,0.0,0
7715,7715,10162,EZ Screenshot,25,4.4,55,1.4,5000,0.0,0
5011,5011,6529,"Calendars (En, Bn, Ar)",27,4.6,27,2.5,1000,0.0,0
4664,4664,6047,Traffic signs BD,6,4.4,7,5.3,500,0.0,0
1713,1713,2296,EMT Tutor NREMT-B Study Guide,19,4.6,625,8.4,10000,3.99,0
6083,6083,8008,The Church at CW,16,4.5,2,7.8,100,0.0,1
5684,5684,7541,"CM Security Open VPN - Free, fast unlimited proxy",25,4.6,85496,5.8,1000000,0.0,0
4824,4824,6268,BI-LO,16,3.5,43,30.0,10000,0.0,0
2662,2662,3542,Ultimate Notepad,27,4.0,10643,22.571652379544755,5000000,0.0,0
7523,7523,9891,European Solidarity Corps,20,3.6,9,21.0,1000,0.0,1
1080,1080,1395,My Diet Diary Calorie Counter,13,4.1,18539,57.0,1000000,0.0,0
5705,5705,7563,"m, cm, mm to yard, feet, inch converter tool",25,4.3,246,2.8,100000,0.0,0
4088,4088,5342,Hafizi Quran 15 lines per page,3,4.7,55011,68.0,1000000,0.0,0
3082,3082,4063,Screen Lock - with Fingerprint Simulator,25,3.7,338449,2.8,10000000,0.0,0
5113,5113,6682,Br. Parking - Busy road Parking 3D 2018,18,4.5,41,30.0,5000,0.0,0
2177,2177,2960,Free Sports TV,23,4.3,1802,9.8,100000,0.0,0
6543,6543,8648,Do it (Tomorrow),27,4.3,26452,4.0,1000000,0.0,0
7548,7548,9946,NissanConnect® EV & Services,16,2.3,853,88.0,50000,0.0,0
4098,4098,5352,I AM RICH,18,3.9,1455,1.1,10000,0.0,0
1355,1355,1776,Color Road,17,4.1,84911,71.0,10000000,0.0,0
1961,1961,2666,OLX - Buy and Sell,21,4.2,857923,18.0,50000000,0.0,0
5188,5188,6784,Ultimate Control BT,4,4.6,14,4.3,500,0.0,0
3106,3106,4109,Offroad Pickup Truck F,18,4.3,4551,79.0,500000,0.0,0
5090,5090,6640,Bono’s Pit Bar-B-Q,18,2.3,3,36.0,1000,0.0,2
1370,1370,1793,Mini Golf King - Multiplayer Game,17,4.5,531458,100.0,5000000,0.0,0
2901,2901,3826,Mapy.cz - Cycling & Hiking offline maps,32,4.5,56443,43.0,1000000,0.0,0
5495,5495,7267,Special Forces Group 2,17,4.6,1432809,29.0,10000000,0.0,3
7571,7571,9974,REV Robotic Enhance Vehicles,18,4.4,2558,61.0,100000,0.0,0
1544,1544,2079,Leo and Tig,18,4.5,47644,27.0,1000000,0.0,0
5119,5119,6690,Br Shafi,18,4.9,1288,26.0,10000,0.0,0
3694,3694,4825,Empire Z: Endless War,18,4.2,367951,76.0,5000000,0.0,1
294,294,343,My Tele2,6,4.3,158679,8.8,5000000,0.0,0
5241,5241,6885,Smashy Road: Arena,17,4.3,45558,53.0,5000000,0.0,2
7370,7370,9702,EP Horlogerie,16,4.9,18,24.0,1000,0.0,0
4103,4103,5358,I am Rich!,11,3.8,93,22.0,1000,399.99,0
407,407,493,Free Dating App & Flirt Chat - Match with Singles,7,4.4,172460,3.1,5000000,0.0,3
3278,3278,4337,French to English Speaking - Apprendre l' Anglais,18,4.5,4251,13.0,1000000,0.0,0
6488,6488,8555,Dungeons and Dragons DM Tools,3,3.1,50,4.9,1000,1.99,0
8111,8111,10724,English To Shona Dictionary,3,4.6,60,3.7,10000,0.0,0
8032,8032,10601,Florida Keys,24,4.2,92,20.0,10000,0.0,0
300,300,349,Call Free – Free Call,6,4.3,30209,15.0,5000000,0.0,0
5549,5549,7351,tutti.ch - Free Classifieds,21,4.4,9950,15.0,500000,0.0,0
4998,4998,6512,BN Pro Play-b HD Text,15,4.4,34,22.571652379544755,1000,0.0,0
7309,7309,9606,HANGAME Casino - Baccarat & Texas Hold'em,17,4.1,8608,46.0,500000,0.0,1
1219,1219,1589,Caf - My Account,16,3.9,18961,1.8,5000000,0.0,0
5810,5810,7682,CP ToolBox,4,4.6,70,14.0,1000,0.0,0
2518,2518,3381,Door Lock Screen,26,4.3,5413,3.9,1000000,0.0,0
3261,3261,4314,Magic Tiles - Blackpink Edition (K-Pop),17,4.6,4304,71.0,100000,0.0,0
3085,3085,4066,E!,18,3.1,740,20.0,100000,0.0,1
6921,6921,9106,DZ Popup Video Player,30,4.5,83,4.5,5000,0.0,0
3668,3668,4791,X-Wing Squadron Builder,18,4.6,5898,50.0,100000,0.0,0
143,143,151,Free Books - Spirit Fanfiction and Stories,3,4.8,116507,5.0,1000000,0.0,1
3508,3508,4613,"Please, Don't Touch Anything",18,4.4,1771,46.0,10000,4.99,1
3418,3418,4499,Offroad Car Q,18,4.1,24668,40.0,1000000,0.0,0
4440,4440,5761,AirWatch Agent,4,3.1,20973,31.0,5000000,0.0,0
4744,4744,6137,HTC Sense Input - BG,25,3.3,218,4.1,10000,0.0,0
7940,7940,10462,Wi-Fi Master,25,4.5,3673,5.8,500000,0.0,0
2857,2857,3761,Spreaker Podcast Radio,31,4.5,17703,6.6,500000,0.0,1
3324,3324,4388,Tap N Pay,27,4.4,253,8.2,10000,0.0,0
6152,6152,8104,Cy-Fair Christian Church,16,5.0,2,9.3,100,0.0,0
7572,7572,9976,myChevrolet,16,3.5,6747,22.571652379544755,1000000,0.0,0
3164,3164,4186,Guns - Shot Sounds,18,3.8,29544,10.0,10000000,0.0,0
3191,3191,4216,Ulysse Speedometer Pro,1,4.6,4140,22.571652379544755,50000,1.99,0
5244,5244,6889,Allsetra B.V.,4,4.1,15,24.0,1000,0.0,0
1885,1885,2559,The Video Messenger App,20,4.4,1200,2.8,100000,0.0,0
5735,5735,7597,[adult swim],18,3.6,21433,21.0,1000000,0.0,3
7445,7445,9794,ES Dark Theme for free,25,4.2,7851,22.571652379544755,1000000,0.0,0
1992,1992,2697,Target - now with Cartwheel,21,4.1,68406,24.0,10000000,0.0,0
1228,1228,1598,Rate Guide Bill Letter,16,3.8,17368,14.0,10000000,0.0,0
6374,6374,8416,Toys Defense: Horror Land,18,3.8,168,24.0,10000,0.0,0
3611,3611,4729,Ace Screen Recorder w facecam,25,4.2,2447,2.5,100000,0.0,0
892,892,1179,DELISH KITCHEN - FREE recipe movies make food fun and easy!,12,4.6,32997,13.0,1000000,0.0,0
3365,3365,4432,AC Remote for O General - NOW FREE,25,3.7,274,26.0,50000,0.0,0
1117,1117,1459,LIFULL HOME'S,14,4.2,7573,18.0,1000000,0.0,0
6135,6135,8077,go41cx,18,4.8,171,1.0,1000,10.0,0
5363,5363,7043,BZ Conferencing,25,4.7,7,29.0,1000,0.0,0
3919,3919,5079,What's Up,16,4.1,23453,10.0,1000000,0.0,0
3844,3844,4986,Alchemy Classic Ad Free,18,4.6,20178,9.0,100000,0.0,0
5276,5276,6935,Hypocam,22,4.5,12572,8.5,1000000,0.0,0
3451,3451,4539,R Programing Offline Tutorial,3,5.0,4,3.9,1000,0.0,0
6034,6034,7953,"Job CV Maker-Portfolio Maker , Resume Maker",18,3.9,139,4.8,50000,0.0,0
1175,1175,1541,Top Popular Ringtones 2018 Free 🔥,15,4.4,7396,22.0,500000,0.0,0
5050,5050,6581,BPme - Mobile Fuel Payment & BP Driver Rewards app,24,3.0,69,31.0,10000,0.0,0
7851,7851,10323,FE CREDIT - TET VUI,11,4.1,125,15.0,50000,0.0,0
6273,6273,8271,DC Rider,32,3.6,258,6.9,50000,0.0,0
7392,7392,9735,Eye Transplant : ER Emergency Hospital,18,3.9,1938,62.0,1000000,0.0,1
6046,6046,7965,CV Builder,4,3.8,203,5.9,10000,0.0,0
4967,4967,6462,"Borneo Bible, BM Bible",3,4.9,659,5.0,10000,0.0,0
7922,7922,10444,Signal Spy - Monitor Signal Strength & Data Usage,25,4.4,875,8.5,100000,0.0,0
4027,4027,5261,Little Pets Animal Guardians,18,4.6,18893,91.0,100000,0.0,0
2249,2249,3049,US Open Tennis Championships 2018,23,4.0,9971,33.0,1000000,0.0,0
6252,6252,8245,DC Legends: Battle for Justice,18,4.5,355613,59.0,10000000,0.0,1
4688,4688,6072,Make your Be Like Bill,5,4.0,78,2.8,5000,0.0,0
1875,1875,2549,All Social Networks,20,4.2,22492,1.5,1000000,0.0,0
4155,4155,5417,Mobile Legends: Bang Bang,17,4.4,8219586,99.0,100000000,0.0,1
7620,7620,10041,Advanced EX for HYUNDAI,25,2.7,168,22.571652379544755,5000,4.99,0
5248,5248,6895,BW-Go,17,4.8,265,1.3,1000,3.49,0
4572,4572,5939,Cafe.ba,31,4.0,677,4.4,10000,0.0,0
4788,4788,6213,ALL-IN-ONE PACKAGE TRACKING,27,4.7,167406,18.0,1000000,0.0,0
4010,4010,5235,AJ Official,18,4.6,31,7.3,500,0.0,0
1250,1250,1623,My Dressing - Fashion closet,16,4.1,12452,22.571652379544755,500000,0.0,0
6088,6088,8015,"FXNOW: Movies, Shows & Live TV",18,3.9,31552,22.571652379544755,1000000,0.0,1
6367,6367,8407,Bike Mayhem Free,17,4.3,331692,22.571652379544755,10000000,0.0,0
7227,7227,9505,Duaa Ek Ibaadat,3,4.9,122,26.0,5000,0.0,0
2452,2452,3314,EzCalculator,25,4.1,1657,2.0,100000,0.0,0
4384,4384,5692,Job'Of - Emploi au Cameroun,4,4.1,294,9.8,10000,0.0,0
3263,3263,4317,K-pop Music,18,4.0,369,3.5,10000,0.0,0
5788,5788,7657,Co-Optima Mobile,11,4.4,218,22.571652379544755,10000,0.0,0
5166,5166,6760,17th Edition Cable Sizer,3,4.4,47,1.4,1000,3.08,0
4892,4892,6363,Read it easy for BK,16,5.0,1,3.2,50,0.0,0
3579,3579,4689,Mod GTA V for MCPE,18,3.3,4288,10.0,500000,0.0,0
8029,8029,10598,Florida Lottery Results,31,4.1,763,2.2,100000,0.0,0
6885,6885,9060,Dress Up RagazzA13 DX,18,3.5,13,42.0,100,0.99,0
1777,1777,2362,Castlight Mobile,19,3.7,529,26.0,100000,0.0,0
2344,2344,3184,Flights,24,4.4,18039,3.1,1000000,0.0,0
6527,6527,8623,Maher EL Mouaikly - Offline,18,4.6,166,2.6,10000,0.0,0
3003,3003,3961,B.GOOD,12,2.9,155,20.0,10000,0.0,0
5154,5154,6741,BS Battery+,25,4.3,269,22.571652379544755,50000,0.0,0
6746,6746,8889,Soccer Board Tactics,23,4.1,6231,8.9,100000,0.0,0
1365,1365,1787,Hello Stars,17,4.6,101686,31.0,10000000,0.0,0
3119,3119,4125,f'east,16,3.8,38,4.8,5000,0.0,0
7827,7827,10296,FD VR Theater - for Youtube VR,18,4.1,4585,9.1,1000000,0.0,0
3759,3759,4898,Universal AC Remote Control,25,3.8,40934,5.2,1000000,0.0,0
7897,7897,10406,Puzzles Volvo FH 16 Trucks,18,4.8,10,8.2,1000,0.0,1
7882,7882,10386,Police Car Driving Sim,18,4.1,72522,51.0,10000000,0.0,0
1359,1359,1781,Trivia Crack,17,4.5,6427773,95.0,100000000,0.0,0
5278,5278,6939,B&W Photo Filter Editor,22,3.9,205,2.4,50000,0.0,0
3531,3531,4638,U-Haul,24,3.2,852,37.0,100000,0.0,0
5073,5073,6615,Hypertension Hi blood pressure,19,3.8,292,2.7,100000,0.0,0
1484,1484,1995,Bubble Shooter Space,17,4.2,4355,22.571652379544755,1000000,0.0,0
159,159,168,eBoox: book reader fb2 epub zip,3,4.7,21336,23.0,1000000,0.0,0
732,732,994,Hamilton — The Official App,9,4.5,1575,43.0,100000,0.0,0
4057,4057,5311,AK Math Coach,18,3.6,283,18.0,50000,0.0,0
6058,6058,7977,CV Builder for Smart Resumes,4,3.4,22,4.1,1000,0.0,0
1830,1830,2475,Pediatric Nursing,19,4.9,14,7.0,100,0.0,0
1349,1349,1770,Stack Jump,17,4.3,118253,40.0,10000000,0.0,1
3788,3788,4927,All Type Ac Repair & Services,16,4.3,45,2.2,10000,0.0,0
6382,6382,8426,Bike 3D Configurator,23,4.3,34062,85.0,1000000,0.0,0
61,61,63,Free VIN Report for Used Cars,1,4.6,2431,2.4,100000,0.0,0
2953,2953,3882,A+ Mobile,11,3.9,730,6.3,10000,0.0,0
30,30,32,Anime Manga Coloring Book,0,4.5,5035,11.0,100000,0.0,0
6965,6965,9164,FIFA 16 Soccer,23,4.1,820577,30.0,10000000,0.0,0
3013,3013,3975,Hay Day,18,4.5,10053186,94.0,100000000,0.0,0
3444,3444,4529,R Language Reference Guide,3,3.9,54,2.8,10000,0.0,0
5640,5640,7475,211:CK Lite,17,4.3,3,39.0,10,0.0,3
5475,5475,7229,Pregnancy Tracker & Countdown to Baby Due Date,28,4.7,658087,62.0,10000000,0.0,0
7211,7211,9486,TeamWard – live help for LoL,18,4.8,3136,2.7,100000,0.0,0
3822,3822,4963,ONScripter Plus (Ad Free),17,4.5,100,17.0,1000,3.99,0
112,112,115,Photo Editor 2018,2,4.5,134,17.0,10000,0.0,0
5695,5695,7553,CM FILE MANAGER,25,4.4,953790,22.571652379544755,50000000,0.0,0
3609,3609,4726,W Box VMS,30,1.9,105,9.1,10000,0.0,0
5055,5055,6589,MbH BP,19,3.7,9,23.0,1000,0.0,0
7524,7524,9892,Have your say on Europe,6,3.8,19,21.0,500,0.0,0
7193,7193,9467,Beach Head Shooting Assault,17,3.8,555,44.0,100000,0.0,1
7891,7891,10395,Zombie Sniper 3D III,17,3.9,8122,23.0,500000,0.0,3
7012,7012,9223,EC - AP & Telangana,3,3.5,10,3.0,5000,0.0,0
3276,3276,4335,Emoji Android L Keyboard,27,4.0,11535,6.8,1000000,0.0,0
7091,7091,9340,Eg Call,6,4.2,91,6.0,10000,0.0,0
1609,1609,2159,Checkers ✔️,18,4.1,3617,19.0,1000000,0.0,0
1285,1285,1665,Angry Birds Rio,17,4.4,2610526,46.0,100000000,0.0,0
924,924,1212,SarashpazPapion (Cooking with Chef Bowls),12,4.8,1250,13.0,50000,0.0,0
6771,6771,8916,Portes du Soleil,23,3.1,500,39.0,50000,0.0,0
7481,7481,9833,MAPS.ME – Offline Map and Travel Navigation,24,4.5,932870,22.571652379544755,50000000,0.0,0
1585,1585,2131,Kids Animals Jigsaw Puzzles 😄,18,4.1,51895,22.0,10000000,0.0,0
3606,3606,4722,Words With Friends Classic,17,4.3,1704112,22.571652379544755,50000000,0.0,0
7516,7516,9881,Eurostat Country Profiles,27,3.7,87,2.0,10000,0.0,0
1949,1949,2654,Amazon for Tablets,21,4.0,141613,22.0,10000000,0.0,1
8185,8185,10834,FR Calculator,18,4.0,7,2.6,500,0.0,0
5951,5951,7855,RadRevision: Anatomy on CT,19,3.8,568,42.0,50000,0.0,0
2747,2747,3648,Klart.se - Sweden's best weather,29,3.6,7623,19.0,1000000,0.0,0
3832,3832,4973,Ad Removal: thereisonlywe,27,3.4,16,22.571652379544755,100,6.49,0
3608,3608,4725,Weather & Clock Widget for Android,29,4.4,2371543,11.0,50000000,0.0,0
722,722,957,Telemundo Now,9,3.9,8674,19.0,1000000,0.0,1
954,954,1245,EatStreet Food Delivery App,12,4.6,7690,25.0,100000,0.0,0
5311,5311,6983,Best Friends Dress Up & Makeup,18,3.7,7664,44.0,500000,0.0,0
4409,4409,5720,"Mobile Security: Antivirus, Web Scan & App Lock",27,4.4,574719,20.0,10000000,0.0,0
6815,6815,8964,GoAction,30,3.6,1522,65.0,100000,0.0,0
7156,7156,9420,EI Calculator,25,4.0,8,1.5,100,0.0,0
5438,5438,7151,Sonic CD Classic,17,4.6,26138,15.0,1000000,0.0,0
6491,6491,8559,DM security - Dragon Mobile,25,3.9,27,3.0,1000,0.0,0
6223,6223,8205,dB: Sound Meter Pro,25,4.3,31,22.571652379544755,5000,0.0,0
5259,5259,6907,BW Mobilbanking für Smartphone und Tablet,11,4.1,2048,24.0,100000,0.0,0
361,361,429,ExDialer - Dialer & Contacts,6,4.2,125232,2.7,10000000,0.0,0
5883,5883,7779,Deck Simulator for CR,25,3.4,202,12.0,10000,0.0,0
5182,5182,6776,BitTorrent®- Torrent Downloads,30,4.5,641219,22.571652379544755,10000000,0.0,0
3467,3467,4561,Neon-R (Red),26,4.7,25,41.0,100,0.99,0
4770,4770,6188,"Music for Youtube - Tube Music BG, Red+",30,4.3,47,8.7,1000,0.0,1
3296,3296,4357,M-acceleration 3D Car Racing,17,3.9,1202,34.0,100000,0.0,0
7198,7198,9472,Dubai Racing,17,4.2,16237,23.0,500000,0.0,0
6355,6355,8395,DG TV,31,5.0,3,5.7,100,0.0,0
29,29,31,Art Drawing Ideas,0,4.1,227,5.2,50000,0.0,0
4488,4488,5826,Woodman Deluxe,17,4.0,82,4.4,5000,0.0,0
2770,2770,3671,Video Player All Format,30,4.8,259003,22.571652379544755,10000000,0.0,0
541,541,719,Monster Truck Driver & Racing,8,4.4,748,51.0,1000000,0.0,0
6358,6358,8398,DH Texas Poker - Texas Hold'em,17,4.4,562345,22.571652379544755,10000000,0.0,1
7964,7964,10491,Toyota Cruisers & Trucks Mag,24,4.5,10,8.0,500,0.0,0
4826,4826,6270,Sisense Mobile BI,4,4.9,23,28.0,1000,0.0,0
3864,3864,5009,AE Archer,23,3.9,8638,22.571652379544755,500000,0.0,0
6620,6620,8735,Whataburger,12,4.5,5093,56.0,500000,0.0,0
3855,3855,5000,AE Jewels,17,4.2,960,18.0,50000,0.0,0
2229,2229,3024,UFC,23,4.0,30840,22.571652379544755,1000000,0.0,1
7488,7488,9846,Beauty and the Beast,18,4.4,70883,31.0,1000000,0.0,0
1221,1221,1591,Family convenience store FamilyMart,16,3.3,9663,19.0,1000000,0.0,0
512,512,661,Halalguur,7,4.3,6,9.0,100,0.0,3
4491,4491,5829,AY Sing,3,4.8,111,10.0,5000,0.0,0
6300,6300,8304,Heavy Bus Simulator,18,4.4,252006,26.0,5000000,0.0,0
7683,7683,10130,EZ-ELD Update,1,3.1,14,4.6,1000,0.0,0
758,758,1021,"PTI Flex Maker, Photo Frame Editor & Songs 2018",10,4.6,99,13.0,10000,0.0,0
1321,1321,1708,Toon Blast,17,4.7,1351068,22.571652379544755,10000000,0.0,0
1921,1921,2596,"SayHi Chat, Meet New People",20,4.2,423105,22.571652379544755,10000000,0.0,3
6690,6690,8812,DS cloud,25,3.2,4908,38.0,500000,0.0,0
1990,1990,2695,Coupang,21,4.6,308234,38.0,10000000,0.0,0
4360,4360,5658,"view.com.au - Buy, Rent or Research Real Estate",16,3.1,212,12.0,50000,0.0,0
1874,1874,2548,Tumblr,20,4.4,2955326,22.571652379544755,100000000,0.0,3
5630,5630,7464,CK Eorzea Timepiece,26,3.2,8,5.3,100,0.0,0
2824,2824,3728,detikcom - Latest & Most Complete News,31,4.1,190888,11.0,10000000,0.0,1
252,252,300,Röhrich Werner Soundboard,5,4.7,2249,32.0,500000,0.0,0
7386,7386,9728,Sonic 4™ Episode I,17,3.7,8014,37.0,100000,2.99,0
7600,7600,10020,EdiRange,25,3.0,736,1.8,100000,0.0,0
7752,7752,10216,MB Notifications for FB (Free),20,3.9,3047,1.5,100000,0.0,1
7684,7684,10131,EZ Display,27,2.9,280,10.0,50000,0.0,0
7537,7537,9923,CALIOPE EU: Air Quality,13,3.9,21,2.2,1000,0.0,0
4840,4840,6287,Bi-Tank,17,4.6,12,18.0,50,0.0,0
8096,8096,10703,Fo Fo Fish,17,3.4,5,21.0,50,0.0,0
2353,2353,3197,Choice Hotels,24,4.4,17915,22.571652379544755,1000000,0.0,0
1339,1339,1746,Block Craft 3D: Building Simulator Games For Free,17,4.5,946926,57.0,50000000,0.0,0
625,625,825,ClassDojo,8,4.4,148550,59.0,10000000,0.0,0
597,597,779,SAT Vocabulary,8,4.2,642,22.571652379544755,50000,0.0,0
3069,3069,4046,Geometry Dash Meltdown,17,4.6,1591129,48.0,50000000,0.0,0
111,111,114,Eyes Makeup Beauty Tips,2,4.2,30,2.9,10000,0.0,0
8014,8014,10583,Florida Tides & Weather,29,3.8,30,2.0,1000,6.99,0
3915,3915,5074,Gun Strike Shoot,17,4.1,94761,17.0,10000000,0.0,1
4162,4162,5424,SofaScore Live Score,23,4.8,221722,22.571652379544755,10000000,0.0,0
3695,3695,4826,Zombie War Z : Hero Survival Rules,17,3.9,1987,62.0,100000,0.0,3
1838,1838,2492,mobileRx Pharmacy,19,2.5,124,43.0,10000,0.0,0
85,85,87,RST - Sale of cars on the PCT,1,3.2,250,1.1,100000,0.0,0
6667,6667,8789,Dr.Android Repair Master 2017,27,3.8,1205,4.3,100000,0.0,0
5083,5083,6628,BQ Services,25,3.7,5004,2.5,1000000,0.0,0
4749,4749,6146,ReactNative BG Geolocation,25,5.0,5,9.1,1000,0.0,0
3062,3062,4035,FRONTLINE COMMANDO: D-DAY,17,4.5,1736105,14.0,10000000,0.0,3
4748,4748,6144,BG+Phone Backup,27,4.8,16,2.6,1000,0.0,0
269,269,317,Marvel Unlimited,5,3.7,22551,11.0,1000000,0.0,1
6318,6318,8336,DF-Server Mobile,27,4.9,17,76.0,100,0.0,0
7459,7459,9808,HTC Sense Input - ES,25,4.3,3509,6.5,1000000,0.0,0
1015,1015,1309,7 Minute Workout,13,4.5,399009,22.571652379544755,10000000,0.0,0
2517,2517,3380,Goku Wallpaper Art,26,4.7,6342,38.0,1000000,0.0,0
3017,3017,3980,Block! Hexa Puzzle™,18,4.5,472247,22.571652379544755,50000000,0.0,0
1346,1346,1767,Snake VS Block,17,4.2,422244,32.0,50000000,0.0,1
2222,2222,3005,MLB Ballpark,23,3.9,5510,32.0,1000000,0.0,0
1903,1903,2577,HTC Social Plugin - Facebook,20,3.6,13223,2.8,10000000,0.0,3
5958,5958,7863,CT Prepares,31,2.6,13,4.3,1000,0.0,0
7121,7121,9378,TAXI DRIVER,18,3.7,7203,32.0,1000000,0.0,0
3339,3339,4403,Dark Infusion Substratum Theme for Android N & O,26,4.8,133,59.0,1000,2.49,0
979,979,1272,Running & Jogging,13,4.5,6238,3.9,500000,0.0,0
2715,2715,3614,Rainbow - Journal & Activities,28,4.8,6668,20.0,100000,0.0,0
4963,4963,6457,Basket Manager 2018 Pro,23,3.7,84,6.3,1000,2.99,0
6500,6500,8574,Basketball Dynasty Manager 16,23,4.4,426,21.0,5000,1.99,0
6332,6332,8368,Penny Puss,25,3.0,19,22.0,1000,4.99,0
3258,3258,4311,"Math Quiz Free: Grades K,1,2,3",18,4.3,159,13.0,10000,0.0,0
5758,5758,7623,CN Resident,18,5.0,1,64.0,100,0.0,0
220,220,233,Mobile Doc Scanner (MDScan) Lite,4,4.2,46505,19.0,1000000,0.0,0
5624,5624,7457,Calvin Klein – US Store,21,4.7,221,9.5,50000,0.0,1
3143,3143,4161,G-Playlists,25,1.8,53,3.4,1000,1.49,0
4517,4517,5874,AZ Camera - Manual Pro Cam,22,3.4,2332,1.6,100000,0.0,0
4725,4725,6115,Droid PRoCon BF3,25,3.5,412,2.6,5000,0.99,0
2155,2155,2927,Pic Stitch - #1 Collage Maker,22,4.2,15426,50.0,1000000,0.0,0
4992,4992,6504,BN Mi Banco,4,3.0,597,17.0,100000,0.0,0
299,299,348,Contacts,6,4.3,66602,22.571652379544755,50000000,0.0,0
804,804,1077,Capital One® Mobile,11,4.6,510392,79.0,10000000,0.0,0
452,452,538,"TryDate - Free Online Dating App, Chat Meet Adults",7,4.4,7888,15.0,500000,0.0,3
2915,2915,3840,Sygic Car Navigation,32,4.7,162049,48.0,5000000,0.0,0
7840,7840,10310,Deposit Calculator FD & RD,11,4.4,18,3.4,10000,0.0,0
3639,3639,4761,[ROOT] X Privacy Installer,25,4.2,12147,22.571652379544755,1000000,0.0,0
5078,5078,6620,bp Magazine for Bipolar,16,1.8,5,18.0,1000,0.0,2
5471,5471,7216,Merck CE,4,4.5,2,25.0,100,0.0,0
3169,3169,4191,Car Driving Simulator Drift,17,4.4,19816,57.0,1000000,0.0,0
3785,3785,4924,Ac remote control,25,3.7,822,5.0,50000,0.0,0
3501,3501,4605,T-Mobile Visual Voicemail,25,3.6,41502,22.571652379544755,50000000,0.0,0
4584,4584,5956,"Survival Mobile:10,000 BC",18,4.3,7441,52.0,500000,0.0,2
3075,3075,4054,3D Bowling,23,4.1,1076243,13.0,100000000,0.0,0
3186,3186,4210,Larry H Miller Automotive,27,3.1,67,8.3,10000,0.0,0
788,788,1061,The Societe Generale App,11,4.1,31218,22.571652379544755,1000000,0.0,0
437,437,523,Sugar Mommas Dating And Single Search,7,3.5,1972,13.0,1000000,0.0,3
1082,1082,1397,Calorie Counter by FatSecret,13,4.4,229210,22.571652379544755,10000000,0.0,0
6658,6658,8779,Dr. Panda Art Class,18,4.2,1013,58.0,50000,2.99,0
2674,2674,3561,Business Calendar 2,27,4.6,102594,15.0,5000000,0.0,0
2354,2354,3198,Couchsurfing Travel App,24,4.4,61776,22.571652379544755,1000000,0.0,1
813,813,1086,TrueMoney Wallet,11,4.4,199684,18.0,5000000,0.0,0
5275,5275,6934,BL Essentials BW Icon Pack,26,4.2,17,22.571652379544755,1000,0.0,0
4382,4382,5689,Love Dance,17,4.0,29462,44.0,1000000,0.0,1
4850,4850,6306,BJ's Wholesale Club,21,4.2,4099,17.0,100000,0.0,0
6235,6235,8222,DB Stay Connected,4,4.6,17,9.4,1000,0.0,0
531,531,709,English for beginners,8,4.6,9321,27.0,1000000,0.0,0
2147,2147,2913,Camera FV-5,22,3.8,16320,22.571652379544755,100000,3.95,0
6972,6972,9171,MLB Perfect Inning 2018,23,4.2,42767,72.0,1000000,0.0,0
4922,4922,6401,Red Embrace (BL/Yaoi Game),18,4.3,616,25.0,10000,0.0,1
840,840,1116,Credit Sesame,11,4.3,25166,11.0,1000000,0.0,0
917,917,1205,Dr. Oetker recipe ideas,12,4.2,8509,17.0,1000000,0.0,0
6692,6692,8814,DS video,30,3.8,12443,22.571652379544755,1000000,0.0,0
2542,2542,3406,DashClock Widget,26,4.1,62301,1.9,1000000,0.0,0
1436,1436,1900,Jewels Star: OZ adventure,17,4.5,21892,14.0,1000000,0.0,0
6096,6096,8025,CW Deposit,4,3.0,4,22.571652379544755,1000,0.0,0
899,899,1187,Debonairs Pizza,12,3.8,3320,8.4,500000,0.0,0
6329,6329,8365,DG Smart life,25,2.1,14,28.0,1000,0.0,0
2589,2589,3457,Microsoft Outlook,27,4.3,3252896,50.0,100000000,0.0,0
3059,3059,4032,Dubsmash,30,4.2,1971777,29.0,100000000,0.0,1
4314,4314,5607,SAMURAI vs ZOMBIES DEFENSE,17,4.5,407788,19.0,5000000,0.0,0
5700,5700,7558,CM Secure Browser (Authorized),25,4.2,1147,2.7,100000,0.0,0
3722,3722,4856,Angry Birds Blast,18,4.6,253115,99.0,10000000,0.0,0
7534,7534,9911,daskal.eu,18,5.0,5,15.0,50,0.0,0
689,689,907,Animal Planet GO,9,4.2,2442,9.6,100000,0.0,1
7026,7026,9243,EC Apps List,25,4.5,2,1.6,100,0.0,0
2320,2320,3153,Gaode Map,24,3.9,13275,71.0,1000000,0.0,0
4282,4282,5569,【Miku AR Camera】Mikuture,18,4.4,36268,41.0,1000000,0.0,1
624,624,823,Remind: School Communication,8,4.5,108613,22.571652379544755,10000000,0.0,0
7932,7932,10454,Safe Wi-Fi,27,2.9,32,9.7,1000,0.0,0
6780,6780,8926,APUS Booster - Space Cleaner & Booster,27,4.6,1048766,13.0,10000000,0.0,0
